year,month,day,cloud,humidity,pressure,rainfall,temperature
2001,8,4,22,77,1011.2,0.0,29.1
2001,8,5,74,83,1010.6,0.2,29.3
2001,8,6,64,79,1008.0,0.05,29.7
2001,8,7,54,75,1005.6,0.0,30.1
2001,8,8,35,75,1006.3,0.0,30.3
2001,8,9,54,79,1007.9,0.05,30.0
2001,8,10,81,85,1008.3,20.9,29.0
2001,8,11,86,82,1009.7,1.6,28.9
2001,8,12,83,82,1008.9,32.1,28.8
2001,8,13,78,76,1008.3,0.5,29.0
2001,8,14,64,78,1008.5,0.0,29.5
2001,8,15,78,79,1006.5,0.6,29.1
2001,8,16,82,78,1004.1,0.1,28.5
2001,8,17,79,77,1003.6,0.0,29.1
2001,8,18,70,72,1003.9,0.0,29.8
2001,8,19,72,78,1004.7,1.3,29.2
2001,8,20,49,73,1005.9,0.0,29.9
2001,8,21,56,76,1005.2,0.0,30.1
2001,8,22,28,76,1003.4,0.0,30.2
2001,8,23,35,74,1002.2,0.0,31.0
2001,8,24,70,76,1001.8,0.0,30.9
2001,8,25,69,77,1003.1,0.0,30.3
2001,8,26,73,75,1002.9,0.0,30.4
2001,8,27,88,78,1001.7,32.3,29.3
2001,8,28,89,88,1000.2,17.4,27.3
2001,8,29,91,92,1000.1,51.9,26.9
2001,8,30,95,95,1001.7,90.6,26.5
2001,8,31,88,82,1003.6,3.6,29.1
2001,9,1,92,92,1003.9,133.2,27.2
2001,9,2,92,94,1004.5,33.3,26.2
2001,9,3,92,92,1007.3,73.9,26.1
2001,9,4,86,85,1007.2,0.2,26.6
2001,9,5,91,92,1006.8,100.8,25.9
2001,9,6,84,86,1007.1,4.4,27.5
2001,9,7,83,90,1008.0,98.7,26.8
2001,9,8,67,85,1007.3,32.3,27.2
2001,9,9,83,84,1007.5,1.5,27.0
2001,9,10,85,82,1008.2,0.05,27.4
2001,9,11,85,82,1008.7,0.05,27.8
2001,9,12,76,77,1009.2,0.0,28.4
2001,9,13,59,79,1008.2,0.0,28.4
2001,9,14,61,82,1008.4,6.0,27.9
2001,9,15,47,72,1007.6,0.0,29.2
2001,9,16,6,59,1007.7,0.0,29.4
2001,9,17,9,68,1006.6,0.0,29.7
2001,9,18,31,75,1006.1,0.0,30.1
2001,9,19,65,68,1005.3,0.0,30.5
2001,9,20,88,77,1005.6,52.6,28.0
2001,9,21,89,88,1010.3,26.4,26.5
2001,9,22,50,74,1011.7,0.05,27.5
2001,9,23,40,66,1009.7,0.0,28.2
2001,9,24,39,60,1007.5,0.0,29.2
2001,9,25,27,55,1005.6,0.0,29.7
2001,9,26,68,60,1004.9,0.0,29.0
2001,9,27,17,57,1005.7,0.0,29.1
2001,9,28,37,60,1007.7,0.0,29.1
2001,9,29,35,61,1008.7,0.0,29.0
2001,9,30,16,61,1010.1,0.0,29.0
2001,10,1,59,67,1012.8,9.2,28.6
2001,10,2,71,75,1014.7,0.05,27.0
2001,10,3,60,76,1014.2,0.0,27.0
2001,10,4,73,79,1014.4,0.7,27.0
2001,10,5,84,75,1014.2,0.2,26.5
2001,10,6,82,76,1013.7,0.05,26.6
2001,10,7,65,80,1012.9,0.05,26.9
2001,10,8,65,79,1012.1,0.05,27.4
2001,10,9,86,71,1012.4,0.05,26.8
2001,10,10,85,69,1014.6,0.0,26.1
2001,10,11,47,71,1015.4,0.05,26.5
2001,10,12,55,71,1014.9,0.05,26.1
2001,10,13,64,71,1013.1,0.0,25.6
2001,10,14,72,70,1012.1,0.0,25.7
2001,10,15,63,76,1012.1,0.0,26.0
2001,10,16,23,61,1010.4,0.0,27.4
2001,10,17,20,60,1011.8,0.0,26.8
2001,10,18,69,73,1015.9,0.5,25.9
2001,10,19,60,70,1018.7,0.05,25.2
2001,10,20,47,69,1017.4,0.0,25.0
2001,10,21,44,73,1015.6,0.0,25.3
2001,10,22,68,71,1016.1,0.0,26.0
2001,10,23,66,74,1017.0,0.0,25.6
2001,10,24,39,74,1015.8,0.0,25.7
2001,10,25,42,74,1015.1,0.0,25.2
2001,10,26,48,79,1014.8,0.0,25.4
2001,10,27,43,79,1014.4,0.0,26.0
2001,10,28,61,71,1015.0,0.0,26.3
2001,10,29,88,72,1017.5,0.1,24.0
2001,10,30,74,72,1017.9,0.0,24.2
2001,10,31,67,74,1017.6,0.0,24.9
2001,11,1,44,78,1017.1,0.0,25.8
2001,11,2,74,82,1015.6,0.0,25.7
2001,11,3,55,84,1014.7,0.05,26.2
2001,11,4,90,81,1016.6,0.7,24.8
2001,11,5,36,72,1018.6,0.0,25.4
2001,11,6,65,63,1020.6,0.0,22.7
2001,11,7,63,67,1019.1,0.05,22.7
2001,11,8,22,70,1016.9,0.05,22.8
2001,11,9,59,55,1016.2,0.0,22.8
2001,11,10,37,54,1016.2,0.0,22.1
2001,11,11,66,55,1016.3,0.0,22.2
2001,11,12,76,59,1017.1,0.05,22.1
2001,11,13,98,67,1018.5,1.0,21.2
2001,11,14,99,55,1021.9,1.0,17.7
2001,11,15,91,48,1022.7,1.1,16.5
2001,11,16,12,46,1021.7,0.0,18.5
2001,11,17,0,51,1021.8,0.0,19.1
2001,11,18,0,57,1022.1,0.0,19.7
2001,11,19,0,48,1021.8,0.0,19.8
2001,11,20,1,50,1021.9,0.0,19.6
2001,11,21,1,56,1021.2,0.0,19.5
2001,11,22,3,62,1020.2,0.0,19.6
2001,11,23,11,67,1018.5,0.0,20.1
2001,11,24,6,68,1016.3,0.0,20.2
2001,11,25,8,65,1016.5,0.0,20.4
2001,11,26,16,60,1020.8,0.0,20.9
2001,11,27,24,70,1020.5,0.0,20.4
2001,11,28,90,82,1016.4,0.2,20.9
2001,11,29,84,89,1014.9,0.3,22.2
2001,11,30,56,86,1015.0,0.0,22.7
2001,12,1,70,84,1015.9,0.05,21.7
2001,12,2,84,80,1016.5,0.0,21.8
2001,12,3,72,82,1016.6,0.0,21.6
2001,12,4,36,73,1014.8,0.0,23.2
2001,12,5,75,79,1015.9,0.0,22.1
2001,12,6,93,75,1017.9,0.0,21.4
2001,12,7,88,74,1018.9,0.0,19.5
2001,12,8,94,82,1018.2,7.1,20.1
2001,12,9,98,87,1018.5,9.6,20.9
2001,12,10,92,83,1018.7,7.8,21.3
2001,12,11,88,83,1018.8,0.0,20.2
2001,12,12,84,84,1019.3,0.0,21.0
2001,12,13,84,73,1022.9,0.0,18.6
2001,12,14,90,68,1027.3,0.0,15.1
2001,12,15,83,72,1025.2,0.0,17.1
2001,12,16,94,78,1022.0,0.05,18.9
2001,12,17,96,83,1020.8,1.7,20.5
2001,12,18,99,92,1022.8,18.4,17.3
2001,12,19,73,80,1024.7,0.0,17.4
2001,12,20,84,78,1024.8,0.05,18.7
2001,12,21,51,62,1026.7,0.0,14.5
2001,12,22,14,45,1027.7,0.0,11.7
2001,12,23,31,45,1025.8,0.0,13.9
2001,12,24,38,56,1025.3,0.0,15.0
2001,12,25,17,66,1027.6,0.0,15.8
2001,12,26,46,70,1027.8,0.0,15.8
2001,12,27,39,70,1027.4,0.0,16.2
2001,12,28,6,54,1027.2,0.0,15.7
2001,12,29,3,53,1024.7,0.0,15.6
2001,12,30,3,63,1022.0,0.0,16.0
2001,12,31,7,67,1019.8,0.0,17.4
2002,1,1,23,63,1020.9,0.0,18.9
2002,1,2,8,51,1025.4,0.0,18.1
2002,1,3,14,55,1025.7,0.0,16.4
2002,1,4,7,66,1024.6,0.0,16.9
2002,1,5,15,55,1021.8,0.0,18.0
2002,1,6,18,73,1022.3,0.0,18.5
2002,1,7,6,69,1023.2,0.0,19.2
2002,1,8,8,64,1025.1,0.0,18.3
2002,1,9,32,75,1024.7,0.0,17.0
2002,1,10,57,82,1021.2,0.0,18.1
2002,1,11,18,81,1017.8,0.0,19.2
2002,1,12,84,84,1017.8,0.0,20.2
2002,1,13,82,80,1016.9,0.0,21.5
2002,1,14,89,84,1014.7,1.7,21.2
2002,1,15,98,93,1014.3,1.0,19.7
2002,1,16,56,88,1014.1,0.0,21.6
2002,1,17,47,89,1013.2,0.05,20.6
2002,1,18,92,90,1014.0,1.9,19.6
2002,1,19,92,89,1017.4,0.5,17.5
2002,1,20,93,80,1020.0,0.0,15.8
2002,1,21,4,57,1022.3,0.0,12.9
2002,1,22,45,59,1023.0,0.0,14.3
2002,1,23,60,63,1023.1,0.0,15.8
2002,1,24,92,76,1020.0,0.0,16.3
2002,1,25,100,88,1016.0,0.2,16.5
2002,1,26,95,85,1017.6,13.7,14.2
2002,1,27,99,93,1020.8,6.0,12.2
2002,1,28,96,84,1023.4,0.05,12.6
2002,1,29,90,76,1025.6,0.05,13.8
2002,1,30,48,73,1025.0,0.0,15.3
2002,1,31,27,77,1024.0,0.0,15.9
2002,2,1,91,75,1022.8,0.05,15.7
2002,2,2,87,80,1023.5,2.6,13.0
2002,2,3,87,71,1021.4,0.0,15.1
2002,2,4,88,74,1019.4,0.0,16.4
2002,2,5,100,85,1018.7,1.9,16.0
2002,2,6,89,84,1017.8,0.1,16.2
2002,2,7,93,80,1017.4,0.05,17.6
2002,2,8,81,82,1017.9,0.0,18.0
2002,2,9,76,84,1017.0,0.0,18.7
2002,2,10,88,74,1019.5,0.0,18.0
2002,2,11,70,67,1023.1,0.0,16.7
2002,2,12,16,68,1022.5,0.0,16.8
2002,2,13,21,76,1020.3,0.0,17.8
2002,2,14,47,75,1022.1,0.0,18.6
2002,2,15,64,79,1023.3,0.0,17.8
2002,2,16,72,75,1021.7,0.0,18.3
2002,2,17,23,71,1020.8,0.0,20.6
2002,2,18,35,77,1022.8,0.0,19.6
2002,2,19,40,71,1025.0,0.0,18.9
2002,2,20,85,75,1025.8,0.0,17.5
2002,2,21,41,71,1023.1,0.0,19.1
2002,2,22,14,78,1021.8,0.0,20.6
2002,2,23,55,86,1019.5,0.0,20.1
2002,2,24,79,81,1020.1,0.05,20.2
2002,2,25,58,80,1020.6,0.05,18.9
2002,2,26,32,81,1018.5,0.0,20.3
2002,2,27,74,85,1016.0,0.05,21.2
2002,2,28,56,83,1015.8,0.0,21.7
2002,3,1,85,86,1016.7,0.05,21.7
2002,3,2,53,81,1016.2,0.0,21.4
2002,3,3,80,84,1016.8,0.05,20.5
2002,3,4,81,80,1016.5,0.05,20.4
2002,3,5,74,73,1015.7,0.0,21.2
2002,3,6,43,47,1019.7,0.0,17.5
2002,3,7,32,51,1021.7,0.0,18.1
2002,3,8,60,60,1022.7,0.0,19.5
2002,3,9,85,66,1021.7,0.0,20.4
2002,3,10,66,78,1019.8,0.0,21.1
2002,3,11,57,78,1018.5,0.0,21.7
2002,3,12,68,84,1017.6,0.0,21.9
2002,3,13,82,87,1015.1,0.05,22.0
2002,3,14,87,85,1012.9,0.05,22.7
2002,3,15,86,83,1011.3,0.05,24.3
2002,3,16,94,89,1012.7,1.1,23.2
2002,3,17,98,84,1017.8,0.05,20.9
2002,3,18,90,73,1021.8,0.0,20.7
2002,3,19,44,65,1020.1,0.0,21.5
2002,3,20,66,79,1016.0,0.05,22.7
2002,3,21,46,76,1011.9,0.0,23.5
2002,3,22,82,84,1009.8,0.05,23.5
2002,3,23,96,94,1011.9,130.0,20.3
2002,3,24,93,95,1011.7,33.7,19.6
2002,3,25,84,90,1012.8,0.1,20.7
2002,3,26,89,90,1011.9,0.05,21.2
2002,3,27,91,92,1011.8,0.05,22.8
2002,3,28,89,95,1011.8,2.3,22.5
2002,3,29,91,89,1011.6,57.0,24.5
2002,3,30,96,93,1013.2,13.6,22.3
2002,3,31,90,89,1015.4,0.9,21.6
2002,4,1,54,82,1016.1,0.0,22.7
2002,4,2,71,82,1013.8,0.0,24.8
2002,4,3,76,81,1010.3,0.0,25.8
2002,4,4,72,82,1009.7,0.0,25.8
2002,4,5,80,79,1010.0,0.0,26.1
2002,4,6,85,81,1010.7,9.2,25.9
2002,4,7,81,78,1011.6,0.0,26.2
2002,4,8,61,78,1011.8,0.0,26.4
2002,4,9,79,82,1012.2,0.1,25.8
2002,4,10,99,90,1013.4,2.9,22.3
2002,4,11,94,80,1017.0,0.05,18.8
2002,4,12,69,74,1018.6,0.0,19.8
2002,4,13,32,73,1016.1,0.0,21.6
2002,4,14,60,84,1012.6,0.0,23.4
2002,4,15,76,86,1012.4,0.05,25.3
2002,4,16,76,85,1013.1,0.0,25.7
2002,4,17,83,83,1012.7,0.0,26.1
2002,4,18,90,86,1015.0,0.05,23.8
2002,4,19,88,85,1016.2,0.05,23.2
2002,4,20,52,83,1013.1,0.05,24.9
2002,4,21,32,78,1010.6,0.0,25.9
2002,4,22,56,80,1011.0,0.0,26.5
2002,4,23,52,81,1012.5,0.0,27.2
2002,4,24,58,81,1011.9,0.0,27.1
2002,4,25,92,84,1014.2,0.05,24.5
2002,4,26,98,84,1014.8,0.05,22.9
2002,4,27,92,83,1014.1,0.0,23.4
2002,4,28,88,85,1013.4,0.2,24.1
2002,4,29,79,85,1011.6,0.05,25.5
2002,4,30,53,84,1010.4,0.05,26.4
2002,5,1,53,83,1010.1,0.05,26.3
2002,5,2,53,81,1011.9,0.0,27.2
2002,5,3,48,79,1012.6,0.0,27.5
2002,5,4,68,79,1012.3,0.0,27.4
2002,5,5,79,79,1011.0,0.05,27.1
2002,5,6,64,81,1009.9,0.2,27.1
2002,5,7,29,77,1009.6,0.0,27.7
2002,5,8,65,77,1011.2,0.05,27.7
2002,5,9,88,90,1011.2,19.3,26.4
2002,5,10,89,86,1010.1,56.3,26.8
2002,5,11,82,79,1010.3,31.3,27.6
2002,5,12,93,89,1012.2,29.7,26.6
2002,5,13,81,87,1011.6,6.0,26.5
2002,5,14,84,83,1008.4,21.2,27.6
2002,5,15,90,80,1007.9,1.4,26.4
2002,5,16,90,85,1008.5,18.2,26.4
2002,5,17,92,89,1008.0,23.0,24.4
2002,5,18,85,89,1007.6,5.1,25.4
2002,5,19,88,94,1004.9,34.3,25.7
2002,5,20,95,92,1003.9,7.2,26.2
2002,5,21,89,81,1003.3,0.0,29.2
2002,5,22,89,82,1005.1,13.9,29.0
2002,5,23,91,80,1008.4,3.4,27.7
2002,5,24,89,75,1011.3,0.05,26.6
2002,5,25,88,68,1011.1,0.05,26.4
2002,5,26,83,61,1010.2,0.05,26.8
2002,5,27,63,73,1009.3,0.05,27.2
2002,5,28,70,76,1008.7,0.0,27.3
2002,5,29,57,77,1007.7,0.0,27.8
2002,5,30,78,80,1006.3,4.9,28.0
2002,5,31,78,77,1004.6,0.2,28.0
2002,6,1,84,84,1003.8,3.8,28.1
2002,6,2,89,89,1004.4,3.0,26.4
2002,6,3,85,80,1004.9,0.05,26.6
2002,6,4,84,79,1005.1,0.05,27.6
2002,6,5,82,83,1004.9,1.0,27.4
2002,6,6,75,83,1004.1,3.3,27.8
2002,6,7,42,76,1004.7,0.0,28.5
2002,6,8,53,79,1005.2,0.0,28.7
2002,6,9,82,89,1005.9,24.7,26.8
2002,6,10,87,84,1005.4,9.7,27.9
2002,6,11,95,87,1006.3,109.2,27.7
2002,6,12,89,85,1007.6,6.4,28.1
2002,6,13,86,79,1007.5,0.05,29.0
2002,6,14,84,74,1007.0,0.05,29.3
2002,6,15,86,76,1006.3,0.05,29.5
2002,6,16,85,79,1006.7,11.9,29.1
2002,6,17,86,78,1006.6,9.6,29.4
2002,6,18,85,78,1006.8,0.5,29.4
2002,6,19,83,79,1006.0,6.8,29.3
2002,6,20,84,83,1005.2,15.6,28.7
2002,6,21,71,81,1005.4,2.5,29.6
2002,6,22,72,85,1007.2,5.5,28.9
2002,6,23,82,85,1008.6,9.4,29.3
2002,6,24,51,75,1008.4,0.05,30.2
2002,6,25,43,76,1008.8,11.8,30.1
2002,6,26,50,74,1009.3,0.0,30.5
2002,6,27,62,74,1009.5,0.05,30.5
2002,6,28,81,74,1008.9,0.05,30.4
2002,6,29,86,76,1007.2,2.3,30.0
2002,6,30,88,76,1005.1,0.6,29.9
2002,7,1,88,80,1004.7,11.5,29.5
2002,7,2,88,83,1005.8,4.7,28.7
2002,7,3,78,80,1004.4,0.05,29.3
2002,7,4,50,78,1001.3,12.0,29.5
2002,7,5,60,78,1000.3,0.0,30.4
2002,7,6,86,86,999.8,5.6,28.8
2002,7,7,86,85,997.9,12.5,28.3
2002,7,8,86,79,996.9,0.5,28.5
2002,7,9,80,77,996.7,9.3,28.9
2002,7,10,73,74,998.1,0.0,29.5
2002,7,11,69,76,1000.1,0.05,30.3
2002,7,12,39,73,1001.0,0.0,30.4
2002,7,13,60,75,1000.4,0.0,30.8
2002,7,14,57,79,1000.0,0.05,30.8
2002,7,15,55,77,1001.4,0.05,30.5
2002,7,16,82,84,1002.9,24.3,28.2
2002,7,17,90,82,1004.3,38.2,29.3
2002,7,18,88,79,1003.6,0.9,29.7
2002,7,19,90,80,1005.0,0.2,29.5
2002,7,20,88,82,1007.2,8.8,29.3
2002,7,21,83,82,1007.5,0.8,29.2
2002,7,22,86,83,1006.6,17.9,28.0
2002,7,23,83,83,1005.3,8.0,28.0
2002,7,24,81,81,1004.5,0.05,29.2
2002,7,25,83,80,1002.1,0.9,29.4
2002,7,26,89,86,1001.0,41.8,27.9
2002,7,27,88,93,1003.7,17.7,27.0
2002,7,28,88,92,1006.1,16.0,26.7
2002,7,29,88,93,1006.4,71.8,26.0
2002,7,30,90,93,1006.9,7.0,26.8
2002,7,31,88,92,1006.1,10.4,27.0
2002,8,1,39,79,1004.4,0.05,28.8
2002,8,2,86,80,1002.8,0.05,29.2
2002,8,3,87,87,999.2,13.3,27.6
2002,8,4,88,86,993.2,19.4,27.1
2002,8,5,90,84,994.2,6.2,27.1
2002,8,6,92,84,1000.6,43.7,27.8
2002,8,7,87,82,1003.2,1.2,28.7
2002,8,8,88,81,1003.8,0.05,28.9
2002,8,9,93,92,1004.8,91.7,26.6
2002,8,10,89,94,1007.0,90.5,26.2
2002,8,11,83,89,1009.3,3.0,27.7
2002,8,12,78,84,1009.7,0.8,28.3
2002,8,13,63,81,1008.1,0.0,28.6
2002,8,14,61,80,1005.9,0.0,28.7
2002,8,15,76,77,1004.0,0.0,29.0
2002,8,16,88,76,1002.5,0.05,29.0
2002,8,17,88,78,1002.4,1.0,28.9
2002,8,18,89,87,1002.4,51.6,27.2
2002,8,19,88,89,1002.5,26.8,27.2
2002,8,20,87,91,1007.2,14.6,27.5
2002,8,21,68,88,1010.8,0.05,28.0
2002,8,22,37,80,1011.0,0.0,29.0
2002,8,23,25,73,1010.9,0.0,29.1
2002,8,24,26,76,1010.4,0.0,29.1
2002,8,25,47,75,1008.5,0.05,29.3
2002,8,26,61,79,1007.1,0.05,29.3
2002,8,27,71,79,1006.8,0.4,29.7
2002,8,28,38,75,1007.8,0.0,29.5
2002,8,29,16,69,1007.2,0.0,29.8
2002,8,30,35,77,1005.7,1.7,29.6
2002,8,31,38,77,1005.9,0.0,29.2
2002,9,1,31,76,1008.3,0.05,29.6
2002,9,2,43,74,1010.0,0.6,29.4
2002,9,3,73,80,1009.9,6.8,27.8
2002,9,4,43,73,1008.9,0.0,28.2
2002,9,5,38,65,1007.7,0.0,29.1
2002,9,6,55,69,1005.5,0.0,30.0
2002,9,7,10,52,1003.9,0.0,29.1
2002,9,8,31,59,1004.9,0.0,28.2
2002,9,9,52,72,1006.3,0.0,28.7
2002,9,10,86,82,1004.8,49.0,28.2
2002,9,11,94,86,1003.3,39.5,26.0
2002,9,12,89,86,1008.2,17.8,26.5
2002,9,13,84,90,1009.0,9.2,26.6
2002,9,14,90,92,1007.7,56.2,26.1
2002,9,15,97,96,1005.7,161.1,25.3
2002,9,16,95,96,1006.0,121.9,25.4
2002,9,17,98,96,1008.4,162.8,24.7
2002,9,18,74,81,1012.0,3.5,27.0
2002,9,19,75,76,1012.9,0.0,27.8
2002,9,20,38,77,1012.8,0.0,27.5
2002,9,21,69,79,1011.8,0.05,27.5
2002,9,22,90,87,1012.5,83.0,26.1
2002,9,23,89,76,1013.4,0.0,26.3
2002,9,24,88,79,1013.8,0.4,25.4
2002,9,25,88,88,1013.6,5.6,25.0
2002,9,26,86,87,1013.2,0.2,26.2
2002,9,27,71,84,1012.5,0.2,27.4
2002,9,28,73,85,1012.9,0.8,27.1
2002,9,29,88,85,1012.9,4.4,26.2
2002,9,30,85,77,1012.7,0.05,26.3
2002,10,1,86,86,1012.7,7.6,25.4
2002,10,2,83,78,1012.9,0.0,26.3
2002,10,3,81,78,1013.9,0.0,26.7
2002,10,4,77,82,1014.0,0.0,26.9
2002,10,5,79,82,1012.8,0.0,27.1
2002,10,6,86,66,1012.7,0.05,25.2
2002,10,7,86,48,1015.6,0.05,23.8
2002,10,8,17,45,1017.1,0.0,24.1
2002,10,9,5,50,1017.3,0.0,23.9
2002,10,10,27,64,1016.3,0.0,24.5
2002,10,11,52,73,1013.0,0.0,25.8
2002,10,12,79,77,1011.6,0.0,26.5
2002,10,13,81,81,1012.5,0.0,26.6
2002,10,14,38,77,1014.1,0.0,26.3
2002,10,15,31,80,1015.3,0.0,26.5
2002,10,16,70,81,1014.6,0.0,26.5
2002,10,17,89,82,1011.6,0.1,27.1
2002,10,18,81,87,1009.9,54.9,26.6
2002,10,19,51,80,1010.2,0.0,27.5
2002,10,20,76,79,1011.4,0.0,27.6
2002,10,21,91,89,1012.9,50.1,24.1
2002,10,22,88,85,1014.0,0.05,23.5
2002,10,23,89,86,1015.3,9.2,20.8
2002,10,24,74,77,1016.4,0.05,22.1
2002,10,25,59,78,1017.5,0.05,24.6
2002,10,26,70,78,1017.0,0.5,24.9
2002,10,27,84,78,1015.7,0.1,23.8
2002,10,28,93,83,1014.1,1.0,24.1
2002,10,29,89,87,1013.0,4.1,24.5
2002,10,30,90,96,1013.7,66.2,23.5
2002,10,31,87,90,1014.7,5.2,23.0
2002,11,1,57,73,1016.9,0.0,22.9
2002,11,2,72,70,1019.9,0.0,21.4
2002,11,3,8,51,1022.1,0.0,20.7
2002,11,4,27,43,1022.6,0.0,20.0
2002,11,5,35,61,1020.8,0.0,20.6
2002,11,6,9,67,1019.1,0.0,21.7
2002,11,7,2,64,1017.7,0.0,23.6
2002,11,8,12,58,1017.9,0.0,23.8
2002,11,9,50,72,1019.5,0.0,22.7
2002,11,10,66,74,1018.1,0.0,22.4
2002,11,11,62,83,1016.7,0.0,23.9
2002,11,12,11,79,1015.3,0.0,24.7
2002,11,13,16,78,1012.7,0.0,24.4
2002,11,14,45,80,1010.0,0.0,25.1
2002,11,15,68,83,1010.7,0.05,25.7
2002,11,16,93,83,1016.1,5.4,19.8
2002,11,17,91,73,1019.7,0.05,20.1
2002,11,18,88,69,1020.0,0.05,20.4
2002,11,19,88,81,1018.9,5.0,19.6
2002,11,20,73,76,1018.1,0.0,21.8
2002,11,21,51,72,1017.8,0.0,22.3
2002,11,22,65,72,1017.3,0.0,20.6
2002,11,23,57,74,1016.1,0.0,21.0
2002,11,24,67,67,1017.8,0.05,20.4
2002,11,25,68,63,1020.5,0.0,18.5
2002,11,26,34,58,1022.8,0.0,18.5
2002,11,27,87,64,1021.8,0.05,19.1
2002,11,28,92,87,1019.7,3.0,18.6
2002,11,29,91,86,1019.0,0.7,20.6
2002,11,30,97,91,1017.2,9.2,20.8
2002,12,1,92,90,1016.1,2.3,20.4
2002,12,2,94,91,1016.6,0.6,21.3
2002,12,3,57,89,1016.6,0.0,22.7
2002,12,4,59,87,1016.1,0.0,23.3
2002,12,5,89,92,1016.1,0.2,23.2
2002,12,6,84,91,1015.4,0.05,23.8
2002,12,7,72,90,1015.1,0.0,24.3
2002,12,8,91,81,1021.4,4.3,16.1
2002,12,9,62,65,1025.6,0.05,13.2
2002,12,10,48,66,1024.1,0.0,15.8
2002,12,11,93,75,1023.1,8.0,15.7
2002,12,12,44,76,1026.0,8.0,15.2
2002,12,13,59,71,1027.8,0.0,16.2
2002,12,14,66,73,1025.5,0.0,17.6
2002,12,15,66,77,1022.6,0.05,19.4
2002,12,16,66,79,1020.9,0.2,20.9
2002,12,17,78,79,1019.3,0.05,20.6
2002,12,18,89,83,1015.5,0.05,21.2
2002,12,19,79,87,1013.6,0.05,22.5
2002,12,20,88,92,1012.9,23.0,18.9
2002,12,21,82,84,1014.5,0.7,19.3
2002,12,22,66,80,1017.5,0.0,18.7
2002,12,23,84,73,1019.1,0.0,18.9
2002,12,24,83,73,1019.4,0.0,18.5
2002,12,25,86,74,1020.9,0.0,17.4
2002,12,26,88,76,1022.5,8.9,11.8
2002,12,27,92,90,1023.4,7.4,8.2
2002,12,28,79,76,1021.8,0.05,12.0
2002,12,29,72,77,1022.0,0.0,15.1
2002,12,30,56,75,1020.1,0.0,15.9
2002,12,31,85,78,1020.6,0.5,15.4
2003,1,1,84,78,1023.1,0.0,15.8
2003,1,2,88,78,1023.4,0.05,16.4
2003,1,3,38,66,1024.2,0.8,15.5
2003,1,4,39,68,1025.0,0.0,15.2
2003,1,5,86,68,1026.6,0.0,15.2
2003,1,6,92,80,1022.8,16.5,11.8
2003,1,7,61,76,1023.3,0.1,11.4
2003,1,8,33,72,1023.7,0.0,13.0
2003,1,9,17,68,1021.7,0.0,15.2
2003,1,10,2,62,1020.9,0.0,15.2
2003,1,11,33,56,1022.7,0.0,15.0
2003,1,12,13,62,1022.5,0.0,15.1
2003,1,13,26,69,1020.5,0.0,16.2
2003,1,14,61,57,1021.7,0.0,16.9
2003,1,15,36,64,1024.0,0.0,16.3
2003,1,16,70,73,1023.6,0.0,16.0
2003,1,17,10,68,1022.7,0.0,17.5
2003,1,18,35,66,1022.6,0.0,18.6
2003,1,19,24,71,1019.7,0.0,19.1
2003,1,20,42,73,1018.7,0.0,18.1
2003,1,21,51,74,1017.2,0.0,16.9
2003,1,22,27,72,1014.0,0.0,18.1
2003,1,23,52,69,1015.4,0.0,18.1
2003,1,24,88,79,1016.3,0.05,16.3
2003,1,25,90,87,1015.0,0.05,17.7
2003,1,26,87,88,1014.0,0.0,20.1
2003,1,27,45,69,1020.5,4.3,15.2
2003,1,28,29,56,1024.4,0.0,13.6
2003,1,29,28,68,1024.0,0.0,15.1
2003,1,30,90,74,1022.7,0.05,16.0
2003,1,31,76,82,1020.2,0.0,18.1
2003,2,1,78,82,1020.0,0.05,19.5
2003,2,2,89,76,1023.4,0.0,15.9
2003,2,3,88,80,1023.9,0.05,15.2
2003,2,4,53,65,1024.3,0.0,14.8
2003,2,5,23,60,1025.9,0.0,14.5
2003,2,6,58,73,1024.4,0.0,14.9
2003,2,7,88,76,1018.1,0.05,16.1
2003,2,8,85,88,1014.5,14.4,17.8
2003,2,9,76,92,1015.6,0.0,18.4
2003,2,10,44,87,1016.6,0.0,19.8
2003,2,11,50,85,1017.5,0.0,19.9
2003,2,12,97,83,1021.0,0.05,16.6
2003,2,13,88,80,1021.5,0.05,15.6
2003,2,14,91,84,1019.3,0.05,17.2
2003,2,15,89,90,1016.3,0.05,19.1
2003,2,16,80,89,1015.2,0.05,21.4
2003,2,17,90,88,1018.5,0.05,18.4
2003,2,18,63,82,1017.7,0.05,19.4
2003,2,19,70,85,1016.9,0.05,20.4
2003,2,20,76,78,1019.1,0.05,17.7
2003,2,21,86,83,1019.0,0.0,18.1
2003,2,22,50,84,1016.1,0.0,21.1
2003,2,23,55,82,1014.0,0.0,21.5
2003,2,24,60,86,1014.6,0.05,21.0
2003,2,25,88,84,1017.0,0.05,19.0
2003,2,26,81,80,1016.7,0.0,20.9
2003,2,27,48,79,1016.4,0.05,22.5
2003,2,28,88,86,1015.4,0.7,20.4
2003,3,1,56,86,1012.6,0.0,22.3
2003,3,2,82,89,1011.9,0.05,21.5
2003,3,3,83,89,1009.6,0.3,21.9
2003,3,4,89,91,1009.4,5.5,20.0
2003,3,5,99,94,1009.6,10.7,18.1
2003,3,6,93,89,1012.6,7.7,16.8
2003,3,7,81,67,1018.3,0.0,13.9
2003,3,8,82,63,1021.9,0.0,14.7
